,timestamp,state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
263,1619976905,Uttar Pradesh,Muradabad,Sambhal,Bottle gourd,Bottle Gourd,02/05/2021,450,600,500
264,1619976905,Uttar Pradesh,Muradabad,Sambhal,Brinjal,Round/Long,02/05/2021,450,600,500
265,1619976905,Uttar Pradesh,Muradabad,Sambhal,Cauliflower,Cauliflower,02/05/2021,400,700,550
266,1619976905,Uttar Pradesh,Muradabad,Sambhal,Onion,Red,02/05/2021,500,1000,600
267,1619976905,Uttar Pradesh,Muradabad,Sambhal,Potato,Desi,02/05/2021,400,550,500
268,1619976905,Uttar Pradesh,Muradabad,Sambhal,Tomato,Deshi,02/05/2021,450,1050,800
269,1619976905,West Bengal,Bankura,Bishnupur(Bankura),Onion,Nasik,02/05/2021,2000,2200,2100
270,1619976905,West Bengal,Bankura,Bishnupur(Bankura),Potato,Jyoti,02/05/2021,1000,1050,1020
271,1619976905,West Bengal,Bankura,Bishnupur(Bankura),Rice,Common,02/05/2021,2600,2700,2650
272,1619976905,West Bengal,Bankura,Bishnupur(Bankura),Rice,Fine,02/05/2021,2850,3000,2900
273,1619976905,West Bengal,Bankura,Khatra,Cucumbar(Kheera),Cucumbar,02/05/2021,1500,1900,1600
274,1619976905,West Bengal,Bankura,Khatra,Potato,Jyoti,02/05/2021,1000,1050,1020
275,1619976905,West Bengal,Bankura,Khatra,Sweet Pumpkin,Sweet Pumpkin,02/05/2021,650,900,700
276,1619976905,West Bengal,Birbhum,Birbhum,Green Chilli,Green Chilly,02/05/2021,5000,7000,6000
277,1619976905,West Bengal,Birbhum,Birbhum,Onion,Other,02/05/2021,2000,2300,2100
278,1619976905,West Bengal,Birbhum,Birbhum,Paddy(Dhan)(Common),Common,02/05/2021,1810,1880,1850
279,1619976905,West Bengal,Birbhum,Birbhum,Potato,Other,02/05/2021,800,1000,900
280,1619976905,West Bengal,Birbhum,Birbhum,Rice,Common,02/05/2021,2410,2490,2430
281,1619976905,West Bengal,Birbhum,Birbhum,Tomato,Other,02/05/2021,700,1000,820
282,1619976905,West Bengal,Birbhum,Bolpur,Green Chilli,Green Chilly,02/05/2021,2000,2300,2100
283,1619976905,West Bengal,Birbhum,Bolpur,Paddy(Dhan)(Common),Common,02/05/2021,1810,1890,1830
284,1619976905,West Bengal,Birbhum,Bolpur,Potato,Jyoti,02/05/2021,810,1000,900
285,1619976905,West Bengal,Birbhum,Bolpur,Rice,Common,02/05/2021,2000,2300,2100
286,1619976905,West Bengal,Kolkata,Sealdah Koley Market,Bhindi(Ladies Finger),Other,02/05/2021,2400,3000,2800
287,1619976905,West Bengal,Kolkata,Sealdah Koley Market,Bitter gourd,Other,02/05/2021,3000,3600,3000
288,1619976905,West Bengal,Kolkata,Sealdah Koley Market,Brinjal,Other,02/05/2021,2000,4000,3000
289,1619976905,West Bengal,Kolkata,Sealdah Koley Market,Green Chilli,Other,02/05/2021,3500,4000,3600
290,1619976905,West Bengal,Kolkata,Sealdah Koley Market,Rice,Fine,02/05/2021,2650,2700,2700
291,1619976905,West Bengal,Kolkata,Sealdah Koley Market,Tomato,Other,02/05/2021,1200,1600,1400
292,1619976905,West Bengal,North 24 Parganas,Barasat,Bitter gourd,Other,02/05/2021,3000,3000,3000
293,1619976905,West Bengal,North 24 Parganas,Barasat,Brinjal,Other,02/05/2021,3000,3000,3000
294,1619976905,West Bengal,North 24 Parganas,Barasat,Green Chilli,Other,02/05/2021,3000,3000,3000
295,1619976905,West Bengal,North 24 Parganas,Barasat,Onion,Other,02/05/2021,2000,2000,2000
296,1619976905,West Bengal,North 24 Parganas,Barasat,Potato,Other,02/05/2021,1220,1220,1220
297,1619976905,West Bengal,North 24 Parganas,Barasat,Pumpkin,Other,02/05/2021,1000,1000,1000
298,1619976905,West Bengal,North 24 Parganas,Barasat,Tomato,Other,02/05/2021,800,800,800
299,1619976905,West Bengal,North 24 Parganas,Habra,Bitter gourd,Other,02/05/2021,3000,3200,3000
300,1619976905,West Bengal,North 24 Parganas,Habra,Brinjal,Other,02/05/2021,3200,3500,3300
301,1619976905,West Bengal,North 24 Parganas,Habra,Green Chilli,Other,02/05/2021,3400,3625,3500
302,1619976905,West Bengal,North 24 Parganas,Habra,Onion,Other,02/05/2021,1900,2000,2000
303,1619976905,West Bengal,North 24 Parganas,Habra,Papaya (Raw),Other,02/05/2021,1900,2350,2100
304,1619976905,West Bengal,North 24 Parganas,Habra,Potato,Other,02/05/2021,1200,1220,1200
305,1619976905,West Bengal,North 24 Parganas,Habra,Pumpkin,Other,02/05/2021,600,900,700
306,1619976905,West Bengal,North 24 Parganas,Habra,Tomato,Other,02/05/2021,900,1100,900
307,1619976905,West Bengal,Puruliya,Purulia,Brinjal,Other,02/05/2021,1100,1300,1200
308,1619976905,West Bengal,Puruliya,Purulia,Gur(Jaggery),Other,02/05/2021,3260,3350,3300
309,1619976905,West Bengal,Puruliya,Purulia,Onion,Other,02/05/2021,1500,1800,1600
310,1619976905,West Bengal,Puruliya,Purulia,Potato,Jyoti,02/05/2021,1000,1040,1020
311,1619976905,West Bengal,Puruliya,Purulia,Pumpkin,Other,02/05/2021,900,1100,1000
312,1619976905,West Bengal,Puruliya,Purulia,Tomato,Other,02/05/2021,900,1000,1000
